pagelink,abstract,smallImg,name,time
http://2018.ifeng.com/a/20180712/59129245_0.shtml,北京时间7月12日凌晨02：00，俄罗斯世界杯半决赛迎来第二场比赛的较量，最终英格兰在领先一球的有利情况下，却被克罗地亚连进2球，最终以1-2被逆转而遭到了淘汰，无缘再次打进世界杯,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/0B31A78786B5B47D50F2278A2CB0C33F7C7CB1E3_size85_w640_h403.jpeg,世界杯无缘最贵对决！两队总身价将近20亿欧 可惜有人掉链子,2018-07-12 05:01
http://2018.ifeng.com/a/20180712/59129217_0.shtml,,http://d.ifengimg.com/w145_h103/p1.ifengimg.com/cmpp/2018_28/f58e8eec8ab29e7_w1024_h683.jpg,前方高萌！维达赛后与孩子们庆祝胜利,2018-07-12 05:06
http://2018.ifeng.com/a/20180712/59129216_0.shtml,7月12日凌晨，克罗地亚和英格兰在莫斯科展开了第二场半决赛的较量。赛前，大家对格子军团并不是很看好。毕竟，他们在前两场淘汰赛中全部打满了120分钟，只是凭借两场点球大战才涉险来,http://d.ifengimg.com/w145_h103/p1.ifengimg.com/a/2018_28/87b39278687aa9f_size762_w1024_h734.jpg,连踢3个加时！克罗地亚人太顽强 但这也是他们的软肋,2018-07-12 05:04
http://2018.ifeng.com/a/20180712/59129213_0.shtml,北京时间7月12日凌晨，2018年俄罗斯世界杯第二场半决赛展开角逐，克罗地亚通过加时赛，2-1逆转英格兰，杀进决赛。比赛结束后，国际足联官方宣布，克罗地亚边锋佩里西奇当选本场比赛最,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/4CC5B8235E9E7AC17AA5D0CD38ACF07821D3B8AF_size137_w859_h465.png,GIF-全场最佳！佩里西奇一传一射助格子军团创造历史,2018-07-12 04:53
http://2018.ifeng.com/a/20180712/59129183_0.shtml,,http://d.ifengimg.com/w145_h103/p3.ifengimg.com/cmpp/2018_28/6b0b54cb978e9cd_w1024_h710.jpg,别拍了来嗨！曼朱庆祝绝杀撞翻摄影师,2018-07-12 05:01
http://2018.ifeng.com/a/20180712/59129124_0.shtml,经过了近1个月的较量，世界杯终于要收官了！最后的悬念是，冠军的荣誉归属谁。法国与克罗地亚队战胜各自的对手后，成功会师决赛！比利时与英格兰被淘汰，他们只能争夺第三名。     本,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/92548ADCBB4329166AE2F26727F8540B57E07DBF_size31_w574_h375.jpeg,世界杯决赛对阵出炉！法国对决最顽强队伍 新王当立？,2018-07-12 04:45
http://2018.ifeng.com/a/20180712/59129123_0.shtml,在1-0领先的大好局面下，英格兰队最终在120分钟的比赛后被逆转，无缘决赛！英格兰队，错失了或许是最好的一次夺冠机会。他们只能去争第三名，或许未来很多年后，英格兰队都会后悔这场,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/27957C0537FD607A82FB2A63E88F01E054F6D75B_size47_w574_h390.jpeg,英格兰队关键时候又掉链子！错过再夺世界杯的最佳良机,2018-07-12 04:45
http://2018.ifeng.com/a/20180712/59129122_0.shtml,北京时间7月12日凌晨，世界杯倒数第三场比赛落幕，克罗地亚通过加时赛，2-1击败英格兰（佩里西奇扳平比分，曼祖基奇加时绝杀），决赛会师法国！而落败的三狮军团将与比利时争夺第三名,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/66D04BC00F818CC0551FBF46264F91B4566A011E_size55_w572_h402.jpeg,克罗地亚首进世界杯决赛！黄金一代创造历史 有望诞生新王！,2018-07-12 04:42
http://2018.ifeng.com/a/20180712/59129096_0.shtml,,http://d.ifengimg.com/w145_h103/p1.ifengimg.com/a/2018_28/4213e4f85eebfa0_size3107_w3648_h2432.jpg,凤凰直击——克罗地亚2-1力克英格兰,2018-07-12 04:47
http://2018.ifeng.com/a/20180712/59129068_0.shtml,北京时间7月12日凌晨2时，克罗地亚在卢日尼基球场和英格兰展开了另一场半决赛的较量。开场第4分钟，英格兰依靠特里皮尔的任意球破门取得领先。下半场佩里西奇的抢点得分让双方又回到,http://d.ifengimg.com/w145_h103/p2.ifengimg.com/a/2018_28/3d397faef49f237_size252_w1071_h584.jpg,世界杯-创造历史！克罗地亚加时绝杀2-1英格兰进决赛,2018-07-12 04:38
http://2018.ifeng.com/a/20180712/59129040_0.shtml,今天凌晨世界杯半决赛继续进行，克罗地亚在上半场早早落后的情况下，由佩里西奇在下半场垫射扳平比分，再次将比赛拖入了加时赛。这是他们在淘汰赛中连续第3次在常规时间落后的情况下,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/4D6EE93FAE3D37413AEC57CA51D83CDBA2109EB6_size412_w637_h417.png,逆境之王！克罗地亚3次淘汰赛落后均扳平 上演加时帽子戏法,2018-07-12 04:10
http://2018.ifeng.com/a/20180712/59129039_0.shtml,凤凰体育讯 北京时间7月12日凌晨，2018年俄罗斯世界杯淘汰赛半决赛全部结束，法国和克罗地亚相继晋级会师决赛，这两支球队将竞逐大力神杯，而与他们比赛时的败者比利时与英格兰将争夺,http://d.ifengimg.com/w145_h103/p3.ifengimg.com/a/2018_28/a5ba6097980f055_size252_w1071_h584.jpg,法国、克罗地亚会师决赛！比利时PK英格兰争第三,2018-07-12 04:37
http://2018.ifeng.com/a/20180712/59128997_0.shtml,凤凰体育讯 北京时间7月12日凌晨，2018年俄罗斯世界杯淘汰赛半决赛最后一场，克罗地亚vs英格兰。比赛第110分钟，佩里西奇解高空球头球后蹭摆渡，但谁都未能料到此球竟穿过英格兰整条,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/a/2018_28/5c23a7cb1451f8b_size298_w1024_h663.jpg,GIF-纸糊防线？英格兰后卫眼神防守 曼珠收礼扫射反超,2018-07-12 04:30
http://2018.ifeng.com/a/20180712/59128941_0.shtml,凤凰体育讯 北京时间7月12日凌晨，2018年俄罗斯世界杯淘汰赛半决赛最后一场，克罗地亚vs英格兰。比赛第98分钟，英格兰再度发出角球，替补上场的斯通斯再度禁区抢点头球攻门，眼看皮球,http://d.ifengimg.com/w145_h103/p3.ifengimg.com/a/2018_28/2c56ff07a0c63b0_size251_w1024_h713.jpg,GIF-门线救主！克罗地亚后卫这个头球解围什么水平？,2018-07-12 04:21
http://2018.ifeng.com/a/20180712/59128848_0.shtml,半决赛英格兰队对阵克罗地亚队的比赛，开赛仅仅不到五分钟的时间，英格兰队就获得禁区前沿的一记任意球，特里皮尔和阿什利-杨站在皮球前面。特里皮尔踢出一脚弧线球，皮球越过人墙，,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/3A31BE535FFF69FBAD55825E772F5AB856F64647_size51_w641_h406.jpeg,27岁菜鸟一球创多项纪录 除了脸之外都毫不逊色偶像小贝,2018-07-12 03:55
http://2018.ifeng.com/a/20180712/59128575_0.shtml,凤凰体育讯 北京时间7月12日凌晨，2018年俄罗斯世界杯淘汰赛半决赛最后一场，克罗地亚vs英格兰。比赛第69分钟，佩里西奇禁区内接吊传抢点，一脚复制伊布神迹般的左脚后脚跟磕射，皮球,http://d.ifengimg.com/w145_h103/p1.ifengimg.com/a/2018_28/f0fb64e4eabdb21_size134_w1024_h683.jpg,GIF-佩剑出鞘！妖锋复制伊布神迹 克罗地亚1-1扳平！,2018-07-12 03:30
http://2018.ifeng.com/a/20180712/59128239_0.shtml,凤凰体育讯 北京时间7月12日凌晨，2018年俄罗斯世界杯淘汰赛半决赛最后一场，克罗地亚vs英格兰。比赛第30分钟，英格兰队攻势如潮继续压伤进攻，哈里-凯恩跑出单刀，面对克罗地亚门将,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/a/2018_28/cafd75005674d30_size257_w1024_h740.jpg,GIF-英格兰攻势如潮！凯恩单刀推射 苏巴西奇神扑救险,2018-07-12 02:42
http://2018.ifeng.com/a/20180712/59128009_0.shtml,,http://d.ifengimg.com/w145_h103/p3.ifengimg.com/cmpp/2018/07/12/483ccfbee308d4b39ecdbf65b1898963_size692_w750_h376.jpg,曼朱基奇加时绝杀！克罗地亚2-1英格兰,2018-07-12 02:20
http://2018.ifeng.com/a/20180712/59127944_0.shtml,凤凰体育讯 北京时间7月12日凌晨，2018年俄罗斯世界杯淘汰赛半决赛最后一场，克罗地亚vs英格兰。开场第5分钟，阿里带球突破遭莫德里奇放倒，裁判判得任意球，有着“新小贝&rdquo,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/a/2018_28/27d8dd7c9d11984_size237_w1024_h699.jpg,GIF-圆月弯刀！英格兰任意球破门 “新小贝”创多纪录,2018-07-12 02:09
http://2018.ifeng.com/a/20180712/59127790_0.shtml,原标题：大战一触即发，英克两国领导人赛前会面  世界杯半决赛英格兰队与克罗地亚队的比赛即将开始，赛前，英国首相特蕾莎-梅和克罗地亚女总统格拉巴尔-基塔罗维奇也进行了会面，后者,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/DAA39960B0444C2CD4B7B0BC6C29E9CE612879F9_size45_w960_h699.jpeg,大战一触即发 英克两国领导人赛前会面,2018-07-12 01:37
http://2018.ifeng.com/a/20180712/59127789_0.shtml,原标题：佩林：没想过C罗会来尤文，简直吓了我一跳尤文新援佩林在发布会上表示，他根本没想到C罗会加盟斑马军团，同时佩林表示C罗的到来让他感到无比兴奋。“我真的没想到C罗会,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/AF20D437426459CB11019CFB0A1F9EDD8B569AD8_size321_w796_h612.png,佩林：没想过C罗会来尤文 简直吓了我一跳,2018-07-12 01:15
http://2018.ifeng.com/a/20180712/59127216_0.shtml,,http://d.ifengimg.com/w145_h103/p3.ifengimg.com/cmpp/2018_28/c645791a997d852_w1024_h717.jpg,三狮战格子！中国球迷黄袍加身抢镜了,2018-07-12 01:29
http://2018.ifeng.com/a/20180712/59127108_0.shtml,原标题：又上一棵树？利物浦正在评估签下迪巴拉的可能性  知名体育网站VAVEL的记者表示，利物浦正在评估签下迪巴拉的可能性。      由于C罗的到来，尤文图斯的建队思路可能,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/64FD8660D924337CB8F5CCEAE480EED76BC59C7A_size16_w725_h411.png,又上一棵树？利物浦正在评估签下迪巴拉的可能性,2018-07-12 00:47
http://2018.ifeng.com/a/20180712/59127107_0.shtml,原标题：稍显无奈，莫拉塔还是支持英格兰夺冠  英格兰同克罗地亚的半决赛即将打响，莫拉塔对这场比赛做出了预测，他略显无奈地表示英格兰会夺得世界杯冠军。      当记者问,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0712/A9B8B432419C0F9A2FEF4D97E392A67910411022_size67_w710_h731.jpeg,稍显无奈 莫拉塔还是支持英格兰夺冠,2018-07-12 01:05
http://2018.ifeng.com/a/20180712/59127011_0.shtml,有巴西设计师用各种内马滚作出了一套字体：Ney type，而且开放大家下载。随附设计师的创作理念中英对照：这，是内马尔THIS IS NEYMAR曾是巴西赢得2018世界杯的希望WHO WAS BRA,http://d.ifengimg.com/w145_h103/p2.ifengimg.com/a/2018_28/224bb528e64e62e_size43_w640_h360.jpg,太秀了8！巴西设计师创内马尔字体 几个字母看着好污,2018-07-12 01:02
http://2018.ifeng.com/a/20180712/59126983_0.shtml,买足彩上天台？早听索斯盖特的劝就好了丨“懿”论世界杯（十六）            世界杯比赛到今天，英格兰踩着一众豪强和一众足彩狗的尸体打进了四强，索斯盖特这个新姑爷背地,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0709/C4BC9C5FC1EB24E2FE2E806290942023D95ACA39_size44_w900_h600.jpeg,买足彩上天台？早听索斯盖特的劝就好了丨“懿”论世界杯,2018-07-09 22:25
